1	640.6012358900534
2	422.2379810028194
3	218.3632548872341
4	629.7088174735201
5	441557.5061637965
6	565.5555579999966
7	449898.7269023263
8	565.5555579998395
9	578336.7375596274
10	275.6844702028374
11	994.1820675445136
12	100.9009779524061
13	498130.0349665125
14	2630582.308340373
15	211280.2377774247
16	194459.8133727784
17	4.933166173042699
18	275.6844702028374
